Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
51,210,51,2006-02-13,CLE,,SAS,W 101-87,*,40:43,19,33,.576,1,3,.333,18,30,.600,.591,5,8,.625,2,1,3,5,4,0,2,0,44,34.5,12
52,211,52,2006-02-15,CLE,@,BOS,W 113-109 (2OT),*,53:55,16,32,.500,0,5,.000,16,27,.593,.500,11,15,.733,1,11,12,11,2,4,2,5,43,37.9,5
53,212,53,2006-02-21,CLE,,ORL,W 105-92,*,42:51,10,24,.417,1,5,.200,9,19,.474,.438,5,7,.714,0,2,2,9,1,2,2,0,26,19.7,21
54,213,54,2006-02-22,CLE,@,PHI,L 107-116,*,43:07,13,24,.542,1,4,.250,12,20,.600,.563,6,10,.600,3,3,6,5,2,1,6,3,33,21.8,-7
55,214,55,2006-02-24,CLE,,WAS,L 94-102,*,47:46,7,21,.333,3,8,.375,4,13,.308,.405,8,19,.421,0,7,7,9,1,0,4,2,25,13.3,-8
56,215,56,2006-02-26,CLE,@,DET,L 78-90,*,37:46,9,20,.450,2,3,.667,7,17,.412,.500,2,3,.667,1,8,9,7,0,0,3,3,22,15.0,-17
57,216,57,2006-02-27,CLE,,DET,L 72-84,*,46:34,9,22,.409,0,3,.000,9,19,.474,.409,8,10,.800,1,3,4,6,0,1,5,0,26,14.9,-10
58,217,58,2006-03-01,CLE,,SAC,L 90-97,*,44:40,7,21,.333,1,4,.250,6,17,.353,.357,4,7,.571,1,6,7,12,1,2,5,1,19,13.8,-5
59,218,59,2006-03-02,CLE,@,CHI,W 92-91,*,46:37,11,27,.407,0,3,.000,11,24,.458,.407,11,13,.846,2,9,11,8,0,1,5,4,33,21.5,4
60,219,60,2006-03-05,CLE,,CHI,W 91-72,*,46:27,15,28,.536,1,3,.333,14,25,.560,.554,6,6,1.000,0,9,9,7,2,0,3,3,37,28.8,23
61,220,61,2006-03-07,CLE,,TOR,W 106-99,*,43:44,5,17,.294,2,6,.333,3,11,.273,.353,5,6,.833,1,11,12,8,1,0,2,2,17,14.5,14
62,221,62,2006-03-08,CLE,@,TOR,W 98-97,*,44:17,13,24,.542,1,3,.333,12,21,.571,.563,8,12,.667,1,5,6,6,1,0,0,2,35,28.4,-4
63,222,63,2006-03-10,CLE,@,ORL,L 73-102,*,38:58,9,22,.409,2,6,.333,7,16,.438,.455,5,6,.833,2,5,7,2,2,1,5,0,25,14.8,-18
64,223,64,2006-03-12,CLE,@,MIA,L 92-98,*,45:17,11,27,.407,1,6,.167,10,21,.476,.426,24,28,.857,2,5,7,4,0,1,5,2,47,31.5,-7
65,224,65,2006-03-14,CLE,@,DAL,L 87-91,*,44:58,14,27,.519,0,2,.000,14,25,.560,.519,8,8,1.000,1,11,12,5,0,2,4,1,36,27.2,-8
66,225,66,2006-03-17,CLE,,POR,W 99-84,*,44:10,9,23,.391,1,6,.167,8,17,.471,.413,8,10,.800,2,7,9,5,6,0,1,2,27,24.9,14
67,226,67,2006-03-19,CLE,,LAL,W 96-95,*,46:52,10,24,.417,3,4,.750,7,20,.350,.479,6,10,.600,1,7,8,7,1,0,7,3,29,15.1,0
68,227,68,2006-03-22,CLE,,CHA,W 120-118 (OT),*,50:11,10,21,.476,1,5,.200,9,16,.563,.500,16,23,.696,0,11,11,12,0,1,5,4,37,29.3,5
69,228,69,2006-03-24,CLE,,BOS,W 94-82,*,44:51,13,26,.500,4,8,.500,9,18,.500,.577,6,8,.750,3,4,7,8,2,3,0,2,36,34.4,8
70,229,70,2006-03-26,CLE,@,HOU,W 104-102 (OT),*,48:56,14,34,.412,0,4,.000,14,30,.467,.412,8,11,.727,3,3,6,5,2,0,2,2,36,22.3,4
71,230,71,2006-03-29,CLE,,DAL,W 107-94,*,43:26,16,23,.696,4,7,.571,12,16,.750,.783,10,13,.769,0,5,5,4,3,0,2,3,46,39.2,16
72,231,72,2006-04-01,CLE,,MIA,W 106-99,*,45:29,16,25,.640,2,6,.333,14,19,.737,.680,13,14,.929,4,8,12,9,2,0,4,3,47,43.8,13
73,232,73,2006-04-02,CLE,@,CHA,W 101-97,*,41:17,13,24,.542,2,5,.400,11,19,.579,.583,7,9,.778,1,11,12,8,1,2,3,5,35,29.6,2
74,233,74,2006-04-04,CLE,,PHI,W 124-91,*,34:40,13,22,.591,4,10,.400,9,12,.750,.682,7,9,.778,1,3,4,7,4,0,3,4,37,31.9,15
75,234,75,2006-04-05,CLE,@,NYK,L 94-96,*,44:48,12,24,.500,4,7,.571,8,17,.471,.583,8,14,.571,0,2,2,7,3,0,5,3,36,23.9,-2
76,235,76,2006-04-08,CLE,@,NJN,W 108-102,*,44:09,12,26,.462,0,3,.000,12,23,.522,.462,13,16,.813,1,4,5,7,1,0,6,5,37,22.2,5
77,236,77,2006-04-10,CLE,@,NOK,W 103-101,*,42:07,12,24,.500,0,3,.000,12,21,.571,.500,8,12,.667,1,3,4,6,0,0,2,1,32,21.8,3
78,237,78,2006-04-12,CLE,@,DET,L 73-96,*,31:21,8,18,.444,0,3,.000,8,15,.533,.444,6,8,.750,0,3,3,1,0,0,2,0,22,11.4,-11
78,,79,2006-04-13,CLE,,NYK,W 91-87,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,238,80,2006-04-16,CLE,@,WAS,L 92-104,*,29:32,8,16,.500,0,0,,8,16,.500,.500,1,2,.500,0,5,5,4,1,1,3,2,17,10.8,-17
79,,81,2006-04-17,CLE,@,BOS,W 93-88,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,,82,2006-04-19,CLE,,ATL,W 100-99,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
