Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
18,1079,18,2017-11-22,CLE,,BRK,W 119-109,*,33:26,11,17,.647,4,7,.571,7,10,.700,.765,7,9,.778,1,5,6,5,2,0,3,2,33,28.6,20
19,1080,19,2017-11-24,CLE,,CHO,W 100-99,*,39:34,10,20,.500,3,8,.375,7,12,.583,.575,4,7,.571,1,15,16,13,0,3,3,2,27,28.4,-2
20,1081,20,2017-11-27,CLE,@,PHI,W 113-91,*,31:03,12,23,.522,3,7,.429,9,16,.563,.587,3,4,.750,3,11,14,6,0,0,3,0,30,24.9,1
21,1082,21,2017-11-28,CLE,,MIA,W 108-97,*,28:26,10,16,.625,1,3,.333,9,13,.692,.656,0,1,.000,2,10,12,6,5,1,2,1,21,25.3,26
22,1083,22,2017-11-30,CLE,@,ATL,W 121-114,*,37:34,8,11,.727,3,6,.500,5,5,1.000,.864,5,7,.714,1,5,6,12,2,2,3,3,24,28.5,10
23,1084,23,2017-12-02,CLE,,MEM,W 116-111,*,39:09,13,22,.591,0,3,.000,13,19,.684,.591,8,8,1.000,0,2,2,12,0,1,5,1,34,28.1,-5
24,1085,24,2017-12-04,CLE,@,CHI,W 113-91,*,34:16,9,15,.600,2,4,.500,7,11,.636,.667,3,4,.750,0,7,7,6,2,0,2,1,23,21.6,27
25,1086,25,2017-12-06,CLE,,SAC,W 101-95,*,41:03,12,18,.667,5,8,.625,7,10,.700,.806,3,6,.500,2,9,11,9,3,2,7,0,32,30.8,2
26,1087,26,2017-12-08,CLE,@,IND,L 102-106,*,39:25,12,22,.545,1,5,.200,11,17,.647,.568,4,5,.800,2,8,10,8,1,2,3,1,29,26.4,3
27,1088,27,2017-12-09,CLE,,PHI,W 105-98,*,38:44,9,23,.391,2,6,.333,7,17,.412,.435,10,12,.833,3,10,13,13,3,0,6,1,30,27.5,-3
28,1089,28,2017-12-12,CLE,,ATL,W 123-114,*,35:01,11,13,.846,2,3,.667,9,10,.900,.923,1,2,.500,0,7,7,17,2,0,2,4,25,32.3,19
29,1090,29,2017-12-14,CLE,,LAL,W 121-112,*,38:43,8,18,.444,1,6,.167,7,12,.583,.472,8,12,.667,1,11,12,12,2,2,5,0,25,24.8,14
30,1091,30,2017-12-16,CLE,,UTA,W 109-100,*,36:48,9,15,.600,1,4,.250,8,11,.727,.633,10,10,1.000,0,11,11,10,1,0,5,2,29,27.6,0
31,1092,31,2017-12-17,CLE,@,WAS,W 106-99,*,41:21,8,23,.348,2,7,.286,6,16,.375,.391,2,3,.667,2,9,11,15,0,1,6,4,20,14.4,4
32,1093,32,2017-12-19,CLE,@,MIL,L 116-119,*,34:14,14,22,.636,6,11,.545,8,11,.727,.773,5,5,1.000,0,1,1,7,3,2,7,1,39,31.4,-7
33,1094,33,2017-12-21,CLE,,CHI,W 115-112,*,39:06,12,23,.522,2,5,.400,10,18,.556,.565,8,8,1.000,1,5,6,9,3,0,4,1,34,29.8,5
34,1095,34,2017-12-25,CLE,@,GSW,L 92-99,*,40:03,7,18,.389,2,7,.286,5,11,.455,.444,4,7,.571,1,5,6,6,0,0,7,2,20,7.6,-1
35,1096,35,2017-12-27,CLE,@,SAC,L 95-109,*,37:42,6,17,.353,0,2,.000,6,15,.400,.353,4,5,.800,2,8,10,14,5,0,4,2,16,19.9,-11
36,1097,36,2017-12-30,CLE,@,UTA,L 101-104,*,37:27,12,22,.545,1,7,.143,11,15,.733,.568,4,5,.800,1,7,8,6,2,1,6,1,29,21.3,-5
37,1098,37,2018-01-02,CLE,,POR,W 127-110,*,33:49,10,17,.588,0,2,.000,10,15,.667,.588,4,4,1.000,1,5,6,8,4,1,3,2,24,24.8,0
38,1099,38,2018-01-03,CLE,@,BOS,L 88-102,*,32:42,8,15,.533,0,2,.000,8,13,.615,.533,3,3,1.000,0,7,7,6,1,1,4,1,19,15.3,-6
39,1100,39,2018-01-06,CLE,@,ORL,W 131-127,*,37:17,12,23,.522,4,7,.571,8,16,.500,.609,5,7,.714,3,7,10,9,6,1,3,1,33,34.7,15
40,1101,40,2018-01-08,CLE,@,MIN,L 99-127,*,26:35,4,8,.500,1,3,.333,3,5,.600,.563,1,3,.333,1,7,8,5,0,2,3,2,10,9.1,-39
41,1102,41,2018-01-11,CLE,@,TOR,L 99-133,*,32:14,9,16,.563,0,1,.000,9,15,.600,.563,8,10,.800,0,3,3,1,1,2,2,1,26,19.2,-22
42,1103,42,2018-01-12,CLE,@,IND,L 95-97,*,40:27,11,25,.440,2,9,.222,9,16,.563,.480,3,4,.750,2,6,8,11,3,1,5,2,27,22.3,-6
43,1104,43,2018-01-15,CLE,,GSW,L 108-118,*,36:15,12,18,.667,0,2,.000,12,16,.750,.667,8,13,.615,2,6,8,6,3,4,8,3,32,26.2,-14
44,1105,44,2018-01-18,CLE,,ORL,W 104-103,*,34:47,7,16,.438,0,4,.000,7,12,.583,.438,2,8,.250,1,4,5,6,1,0,6,1,16,5.9,-4
45,1106,45,2018-01-20,CLE,,OKC,L 124-148,*,38:22,8,17,.471,0,4,.000,8,13,.615,.471,2,4,.500,0,3,3,7,0,1,2,2,18,12.2,-33
46,1107,46,2018-01-23,CLE,@,SAS,L 102-114,*,37:57,10,23,.435,2,6,.333,8,17,.471,.478,6,10,.600,2,7,9,7,0,1,5,0,28,18.4,-10
47,1108,47,2018-01-26,CLE,,IND,W 115-108,*,39:55,11,17,.647,0,2,.000,11,15,.733,.647,4,5,.800,0,10,10,11,4,1,11,0,26,22.5,12
48,1109,48,2018-01-28,CLE,,DET,W 121-104,*,37:48,8,15,.533,1,4,.250,7,11,.636,.567,8,9,.889,1,7,8,14,1,0,3,0,25,27.9,18
49,1110,49,2018-01-30,CLE,@,DET,L 114-125,*,37:45,9,20,.450,2,7,.286,7,13,.538,.500,1,2,.500,0,6,6,7,0,1,4,2,21,12.8,-13
50,1111,50,2018-01-31,CLE,,MIA,W 91-89,*,38:17,8,21,.381,1,6,.167,7,15,.467,.405,7,11,.636,2,9,11,5,1,0,7,1,24,12.1,3
51,1112,51,2018-02-03,CLE,,HOU,L 88-120,*,31:22,3,10,.300,1,2,.500,2,8,.250,.350,4,4,1.000,1,8,9,9,2,1,2,0,11,15.3,-17
52,1113,52,2018-02-06,CLE,@,ORL,L 98-116,*,33:05,10,17,.588,2,4,.500,8,13,.615,.647,3,4,.750,1,9,10,5,1,0,6,4,25,17.0,-14
53,1114,53,2018-02-07,CLE,,MIN,W 140-138 (OT),*,48:19,16,22,.727,5,7,.714,11,15,.733,.841,0,2,.000,1,9,10,15,1,1,5,3,37,36.6,-1
54,1115,54,2018-02-09,CLE,@,ATL,W 123-107,*,40:43,8,20,.400,0,3,.000,8,17,.471,.400,6,7,.857,2,10,12,19,0,0,3,2,22,24.7,12
55,1116,55,2018-02-11,CLE,@,BOS,W 121-99,*,27:54,9,20,.450,2,5,.400,7,15,.467,.500,4,7,.571,0,8,8,10,1,1,2,1,24,21.1,23
56,1117,56,2018-02-13,CLE,@,OKC,W 120-112,*,39:44,14,23,.609,3,7,.429,11,16,.688,.674,6,10,.600,0,8,8,8,0,1,5,1,37,28.2,-1
57,1118,57,2018-02-22,CLE,,WAS,L 103-110,*,36:36,13,18,.722,1,4,.250,12,14,.857,.750,5,9,.556,1,8,9,8,2,0,4,2,32,28.9,-10
58,1119,58,2018-02-23,CLE,@,MEM,W 112-89,*,36:40,7,16,.438,0,2,.000,7,14,.500,.438,4,4,1.000,0,14,14,11,1,0,3,0,18,19.5,18
59,1120,59,2018-02-25,CLE,,SAS,L 94-110,*,39:58,14,25,.560,2,5,.400,12,20,.600,.600,3,4,.750,2,11,13,9,1,0,6,3,33,25.5,-8
60,1121,60,2018-02-27,CLE,,BRK,W 129-123,*,38:46,13,25,.520,2,4,.500,11,21,.524,.560,3,3,1.000,4,8,12,11,1,0,1,1,31,31.2,2
61,1122,61,2018-03-01,CLE,,PHI,L 97-108,*,39:02,12,24,.500,2,6,.333,10,18,.556,.542,4,6,.667,1,8,9,8,1,0,3,2,30,23.1,-8
62,1123,62,2018-03-03,CLE,,DEN,L 117-126,*,42:23,8,19,.421,1,4,.250,7,15,.467,.447,8,11,.727,1,9,10,15,2,0,3,2,25,25.8,-6
63,1124,63,2018-03-05,CLE,,DET,W 112-90,*,28:44,11,17,.647,5,7,.714,6,10,.600,.794,4,6,.667,2,5,7,7,1,0,3,2,31,27.7,14
64,1125,64,2018-03-07,CLE,@,DEN,W 113-108,*,39:08,15,25,.600,5,8,.625,10,17,.588,.700,4,8,.500,1,7,8,10,1,0,3,2,39,32.9,8
65,1126,65,2018-03-09,CLE,@,LAC,L 102-116,*,38:53,11,20,.550,3,7,.429,8,13,.615,.625,0,2,.000,0,10,10,6,2,3,5,2,25,20.1,-16
66,1127,66,2018-03-11,CLE,@,LAL,L 113-127,*,31:27,9,20,.450,2,8,.250,7,12,.583,.500,4,5,.800,2,8,10,7,1,1,2,0,24,21.6,-13
67,1128,67,2018-03-13,CLE,@,PHO,W 129-107,*,33:13,7,14,.500,1,2,.500,6,12,.500,.536,13,15,.867,0,12,12,11,3,2,5,2,28,30.1,23
68,1129,68,2018-03-15,CLE,@,POR,L 105-113,*,41:05,15,25,.600,1,4,.250,14,21,.667,.620,4,9,.444,0,14,14,6,2,3,6,4,35,26.4,-3
69,1130,69,2018-03-17,CLE,@,CHI,W 114-109,*,39:53,15,26,.577,2,8,.250,13,18,.722,.615,1,4,.250,1,12,13,12,1,2,6,3,33,27.5,-4
70,1131,70,2018-03-19,CLE,,MIL,W 124-117,*,40:01,16,29,.552,3,7,.429,13,22,.591,.603,5,8,.625,5,7,12,10,2,1,6,2,40,33.4,4
71,1132,71,2018-03-21,CLE,,TOR,W 132-129,*,39:24,11,19,.579,1,3,.333,10,16,.625,.605,12,14,.857,1,6,7,17,1,0,0,2,35,39.9,12
72,1133,72,2018-03-23,CLE,,PHO,W 120-95,*,29:16,11,16,.688,1,4,.250,10,12,.833,.719,4,6,.667,0,6,6,9,1,1,4,3,27,24.0,11
73,1134,73,2018-03-25,CLE,@,BRK,W 121-114,*,38:03,14,19,.737,1,4,.250,13,15,.867,.763,8,10,.800,2,8,10,8,1,0,2,3,37,35.7,11
74,1135,74,2018-03-27,CLE,@,MIA,L 79-98,*,37:59,7,18,.389,0,4,.000,7,14,.500,.389,4,5,.800,1,5,6,7,0,0,6,1,18,8.5,-19
75,1136,75,2018-03-28,CLE,@,CHO,W 118-105,*,36:53,14,26,.538,4,8,.500,10,18,.556,.615,9,11,.818,2,8,10,8,1,0,4,1,41,33.6,21
76,1137,76,2018-03-30,CLE,,NOP,W 107-102,*,41:45,12,24,.500,0,4,.000,12,20,.600,.500,3,3,1.000,1,8,9,11,1,0,1,0,27,25.8,16
77,1138,77,2018-04-01,CLE,,DAL,W 98-87,*,38:32,5,21,.238,2,3,.667,3,18,.167,.286,4,4,1.000,3,10,13,12,0,0,2,1,16,14.4,7
78,1139,78,2018-04-03,CLE,,TOR,W 112-106,*,37:16,8,14,.571,3,6,.500,5,8,.625,.679,8,11,.727,0,10,10,6,0,0,5,2,27,20.6,12
79,1140,79,2018-04-05,CLE,,WAS,W 119-115,*,38:48,12,20,.600,2,7,.286,10,13,.769,.650,7,10,.700,2,7,9,14,0,0,6,2,33,29.1,13
80,1141,80,2018-04-06,CLE,@,PHI,L 130-132,*,40:11,17,29,.586,4,8,.500,13,21,.619,.655,6,11,.545,1,10,11,11,2,1,8,0,44,34.6,7
81,1142,81,2018-04-09,CLE,@,NYK,W 123-109,*,38:38,7,16,.438,3,6,.500,4,10,.400,.531,9,10,.900,0,6,6,11,1,0,4,2,26,22.9,14
82,1143,82,2018-04-11,CLE,,NYK,L 98-110,*,10:33,4,9,.444,0,2,.000,4,7,.571,.444,2,3,.667,1,4,5,2,1,0,3,0,10,6.2,5
