Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
27,792,27,2013-12-23,MIA,,ATL,W 121-119 (OT),*,45:38,16,28,.571,4,9,.444,12,19,.632,.643,2,6,.333,4,4,8,6,2,0,0,2,38,32.6,-4
28,793,28,2013-12-25,MIA,@,LAL,W 101-95,*,35:48,7,14,.500,0,4,.000,7,10,.700,.500,5,9,.556,0,8,8,4,0,0,2,2,19,12.8,0
29,794,29,2013-12-27,MIA,@,SAC,L 103-108 (OT),*,43:43,12,23,.522,4,9,.444,8,14,.571,.609,5,6,.833,0,8,8,8,0,0,2,3,33,26.1,-10
29,,30,2013-12-28,MIA,@,POR,W 108-107,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,795,31,2013-12-30,MIA,@,DEN,W 97-94,*,39:44,8,15,.533,5,9,.556,3,6,.500,.700,5,8,.625,1,5,6,10,0,1,4,0,26,23.4,4
31,796,32,2014-01-02,MIA,,GSW,L 114-123,*,39:34,10,16,.625,1,4,.250,9,12,.750,.656,5,8,.625,0,5,5,5,0,1,8,0,26,15.3,-11
32,797,33,2014-01-04,MIA,@,ORL,W 110-94,*,35:55,5,13,.385,0,1,.000,5,12,.417,.385,5,8,.625,1,7,8,8,1,0,3,1,15,12.7,17
33,798,34,2014-01-05,MIA,,TOR,W 102-97,*,37:47,12,18,.667,0,0,,12,18,.667,.667,6,7,.857,1,3,4,5,1,0,1,1,30,26.5,1
34,799,35,2014-01-07,MIA,,NOP,W 107-88,*,35:15,13,22,.591,3,6,.500,10,16,.625,.659,3,3,1.000,1,2,3,5,2,0,3,1,32,25.2,19
35,800,36,2014-01-09,MIA,@,NYK,L 92-102,*,41:25,12,17,.706,1,4,.250,11,13,.846,.735,7,11,.636,0,5,5,6,1,1,6,2,32,23.9,1
36,801,37,2014-01-10,MIA,@,BRK,L 95-104 (2OT),*,49:22,12,21,.571,2,5,.400,10,16,.625,.619,10,12,.833,3,4,7,5,0,0,4,6,36,25.7,-1
37,802,38,2014-01-15,MIA,@,WAS,L 97-114,*,41:04,8,18,.444,0,4,.000,8,14,.571,.444,9,10,.900,2,6,8,7,2,0,4,1,25,20.9,-15
38,803,39,2014-01-17,MIA,@,PHI,W 101-86,*,36:31,7,13,.538,0,1,.000,7,12,.583,.538,7,8,.875,1,7,8,10,2,1,3,3,21,22.6,17
39,804,40,2014-01-18,MIA,@,CHA,W 104-96 (OT),*,44:52,13,25,.520,0,3,.000,13,22,.591,.520,8,10,.800,2,6,8,6,1,0,2,4,34,25.7,13
40,805,41,2014-01-20,MIA,@,ATL,L 114-121,*,38:43,11,21,.524,3,7,.429,8,14,.571,.595,5,8,.625,1,3,4,6,1,0,3,1,30,21.9,0
41,806,42,2014-01-21,MIA,,BOS,W 93-86,*,38:48,10,19,.526,0,4,.000,10,15,.667,.526,9,11,.818,1,7,8,4,2,0,3,1,29,23.1,10
42,807,43,2014-01-23,MIA,,LAL,W 109-102,*,37:18,9,15,.600,2,4,.500,7,11,.636,.667,7,13,.538,2,11,13,6,1,0,5,1,27,22.2,4
43,808,44,2014-01-26,MIA,,SAS,W 113-101,*,27:43,8,15,.533,1,3,.333,7,12,.583,.567,1,1,1.000,0,7,7,6,1,0,4,4,18,12.4,21
44,809,45,2014-01-29,MIA,,OKC,L 95-112,*,42:10,12,20,.600,1,5,.200,11,15,.733,.625,9,9,1.000,1,2,3,3,0,0,3,1,34,24.8,-17
45,810,46,2014-02-01,MIA,@,NYK,W 106-91,*,39:06,13,22,.591,1,3,.333,12,19,.632,.614,3,6,.500,1,7,8,7,6,0,2,3,30,29.1,14
46,811,47,2014-02-03,MIA,,DET,W 102-96,*,38:19,9,19,.474,0,3,.000,9,16,.563,.474,6,8,.750,1,7,8,11,2,2,1,1,24,26.0,6
47,812,48,2014-02-05,MIA,@,LAC,W 116-112,*,40:47,11,20,.550,3,7,.429,8,13,.615,.625,6,8,.750,1,7,8,12,3,1,7,2,31,27.7,3
48,813,49,2014-02-08,MIA,@,UTA,L 89-94,*,39:21,4,13,.308,1,6,.167,3,7,.429,.346,4,6,.667,0,7,7,5,0,0,5,2,13,4.5,0
49,814,50,2014-02-11,MIA,@,PHO,W 103-97,*,40:59,12,22,.545,2,5,.400,10,17,.588,.591,11,14,.786,1,8,9,3,5,0,4,2,37,30.6,8
50,815,51,2014-02-12,MIA,@,GSW,W 111-110,*,42:16,14,26,.538,4,8,.500,10,18,.556,.615,4,7,.571,1,12,13,9,2,0,2,1,36,32.4,-2
51,816,52,2014-02-18,MIA,@,DAL,W 117-106,*,38:28,16,23,.696,4,8,.500,12,15,.800,.783,6,8,.750,2,7,9,6,2,0,3,2,42,37.4,19
52,817,53,2014-02-20,MIA,@,OKC,W 103-81,*,33:24,15,22,.682,1,5,.200,14,17,.824,.705,2,5,.400,1,6,7,3,4,0,8,1,33,22.6,9
52,,54,2014-02-23,MIA,,CHI,W 93-79,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,818,55,2014-02-27,MIA,,NYK,W 108-82,*,36:38,13,19,.684,1,2,.500,12,17,.706,.711,4,6,.667,0,4,4,4,0,0,1,0,31,25.1,21
54,819,56,2014-03-01,MIA,,ORL,W 112-98,*,31:13,8,12,.667,0,2,.000,8,10,.800,.667,4,5,.800,1,8,9,7,4,0,2,1,20,24.0,14
55,820,57,2014-03-03,MIA,,CHA,W 124-107,*,41:12,22,33,.667,8,10,.800,14,23,.609,.788,9,12,.750,3,4,7,4,0,0,2,2,61,48.8,16
56,821,58,2014-03-04,MIA,@,HOU,L 103-106,*,36:38,9,18,.500,0,3,.000,9,15,.600,.500,4,6,.667,1,0,1,6,3,0,1,1,22,18.7,-15
57,822,59,2014-03-06,MIA,@,SAS,L 87-111,*,38:04,6,18,.333,0,3,.000,6,15,.400,.333,7,9,.778,3,5,8,7,2,0,5,5,19,11.5,-10
58,823,60,2014-03-09,MIA,@,CHI,L 88-95 (OT),*,45:19,8,23,.348,1,3,.333,7,20,.350,.370,0,0,,1,8,9,8,3,1,4,1,17,12.1,6
59,824,61,2014-03-10,MIA,,WAS,W 99-90,*,36:45,10,15,.667,3,4,.750,7,11,.636,.767,0,0,,2,5,7,8,3,0,3,3,23,23.8,14
60,825,62,2014-03-12,MIA,,BRK,L 95-96,*,38:03,6,13,.462,1,4,.250,5,9,.556,.500,6,9,.667,0,5,5,7,3,0,5,1,19,15.1,2
61,826,63,2014-03-14,MIA,,DEN,L 107-111,*,39:50,8,17,.471,0,4,.000,8,13,.615,.471,5,7,.714,0,6,6,6,1,0,4,3,21,13.3,-8
62,827,64,2014-03-16,MIA,,HOU,W 113-104,*,42:52,8,17,.471,1,3,.333,7,14,.500,.500,7,8,.875,0,5,5,6,2,0,5,3,24,16.4,11
63,828,65,2014-03-18,MIA,@,CLE,W 100-96,*,41:40,14,19,.737,6,8,.750,8,11,.727,.895,9,13,.692,0,6,6,4,2,3,0,1,43,42.0,11
63,,66,2014-03-19,MIA,@,BOS,L 96-101,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,829,67,2014-03-21,MIA,,MEM,W 91-86,*,38:01,7,14,.500,0,2,.000,7,12,.583,.500,1,2,.500,1,5,6,7,2,1,3,0,15,14.4,4
65,830,68,2014-03-22,MIA,@,NOP,L 95-105,*,41:59,10,18,.556,2,4,.500,8,14,.571,.611,3,3,1.000,1,7,8,9,0,1,3,1,25,22.8,-6
66,831,69,2014-03-24,MIA,,POR,W 93-91,*,38:22,13,23,.565,0,1,.000,13,22,.591,.565,6,9,.667,4,2,6,5,4,0,5,2,32,25.0,4
67,832,70,2014-03-26,MIA,@,IND,L 83-84,*,43:24,11,19,.579,2,6,.333,9,13,.692,.632,14,15,.933,0,8,8,5,0,0,6,3,38,27.4,2
68,833,71,2014-03-28,MIA,@,DET,W 110-78,*,29:46,7,13,.538,1,3,.333,6,10,.600,.577,2,2,1.000,2,8,10,12,1,0,1,0,17,22.9,32
69,834,72,2014-03-29,MIA,@,MIL,W 88-67,*,30:03,5,10,.500,1,3,.333,4,7,.571,.550,2,4,.500,2,5,7,2,0,0,4,1,13,7.1,19
70,835,73,2014-03-31,MIA,,TOR,W 93-83,*,38:53,11,20,.550,1,6,.167,10,14,.714,.575,9,11,.818,0,7,7,8,1,0,6,2,32,23.5,22
71,836,74,2014-04-02,MIA,,MIL,W 96-77,*,29:21,7,12,.583,1,3,.333,6,9,.667,.625,2,5,.400,0,4,4,8,1,1,2,0,17,16.7,18
72,837,75,2014-04-04,MIA,,MIN,L 121-122 (2OT),*,47:57,12,24,.500,2,4,.500,10,20,.500,.542,8,10,.800,2,6,8,5,4,1,4,5,34,26.6,7
73,838,76,2014-04-06,MIA,,NYK,W 102-91,*,42:47,13,22,.591,3,7,.429,10,15,.667,.659,9,12,.750,0,5,5,6,1,0,5,0,38,28.3,2
74,839,77,2014-04-08,MIA,,BRK,L 87-88,*,37:08,9,16,.563,0,3,.000,9,13,.692,.563,11,14,.786,1,9,10,6,2,0,3,0,29,26.8,-2
75,840,78,2014-04-09,MIA,@,MEM,L 102-107,*,41:22,14,23,.609,3,5,.600,11,18,.611,.674,6,7,.857,1,5,6,5,2,0,5,1,37,28.4,-8
76,841,79,2014-04-11,MIA,,IND,W 98-86,*,34:52,11,20,.550,2,4,.500,9,16,.563,.600,12,13,.923,1,5,6,1,1,1,2,1,36,28.2,13
77,842,80,2014-04-12,MIA,@,ATL,L 85-98,*,37:21,10,22,.455,3,7,.429,7,15,.467,.523,4,8,.500,3,5,8,5,0,1,3,2,27,18.0,-13
77,,81,2014-04-14,MIA,@,WAS,L 93-114,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,,82,2014-04-16,MIA,,PHI,L 87-100,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
