Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
48,1035,51,2017-02-08,CLE,@,IND,W 132-117,*,38:16,9,16,.563,1,2,.500,8,14,.571,.594,6,8,.750,1,5,6,9,1,1,4,2,25,22.0,8
49,1036,52,2017-02-09,CLE,@,OKC,L 109-118,*,40:53,8,19,.421,1,4,.250,7,15,.467,.447,1,3,.333,1,4,5,7,2,2,3,1,18,13.9,-4
50,1037,53,2017-02-11,CLE,,DEN,W 125-109,*,33:09,11,16,.688,1,1,1.000,10,15,.667,.719,4,4,1.000,0,5,5,12,2,0,6,1,27,25.7,26
51,1038,54,2017-02-14,CLE,@,MIN,W 116-108,*,39:30,10,14,.714,2,3,.667,8,11,.727,.786,3,6,.500,1,7,8,14,0,0,6,3,25,23.4,11
52,1039,55,2017-02-15,CLE,,IND,W 113-104,*,32:35,12,17,.706,4,5,.800,8,12,.667,.824,3,4,.750,0,5,5,4,1,0,4,2,31,24.0,9
53,1040,56,2017-02-23,CLE,,NYK,W 119-104,*,37:06,7,11,.636,0,2,.000,7,9,.778,.636,4,6,.667,0,13,13,15,0,3,6,1,18,22.4,10
53,,57,2017-02-25,CLE,,CHI,L 99-117,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
54,1041,58,2017-02-27,CLE,,MIL,W 102-95,*,37:11,8,12,.667,1,2,.500,7,10,.700,.708,7,9,.778,0,10,10,6,0,0,3,1,24,21.8,8
55,1042,59,2017-03-01,CLE,@,BOS,L 99-103,*,40:02,10,21,.476,3,6,.500,7,15,.467,.548,5,8,.625,5,8,13,10,1,1,4,3,28,25.5,-3
56,1043,60,2017-03-03,CLE,@,ATL,W 135-130,*,39:10,14,27,.519,6,10,.600,8,17,.471,.630,4,8,.500,1,12,13,8,0,0,2,4,38,29.4,5
56,,61,2017-03-04,CLE,@,MIA,L 92-120,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
57,1044,62,2017-03-06,CLE,,MIA,L 98-106,*,38:41,11,22,.500,2,5,.400,9,17,.529,.545,6,10,.600,3,14,17,6,1,1,3,2,30,25.8,14
58,1045,63,2017-03-09,CLE,@,DET,L 101-106,*,39:05,12,22,.545,0,6,.000,12,16,.750,.545,5,8,.625,4,10,14,10,1,0,3,1,29,27.6,18
59,1046,64,2017-03-11,CLE,@,ORL,W 116-104,*,37:34,8,14,.571,2,5,.400,6,9,.667,.643,6,10,.600,0,12,12,12,0,1,4,3,24,23.3,12
60,1047,65,2017-03-12,CLE,@,HOU,L 112-117,*,40:10,12,20,.600,4,11,.364,8,9,.889,.700,2,3,.667,0,7,7,5,2,0,8,2,30,19.2,-9
61,1048,66,2017-03-14,CLE,,DET,W 128-96,*,28:24,6,12,.500,0,2,.000,6,10,.600,.500,4,5,.800,0,11,11,12,0,0,2,0,16,19.3,22
62,1049,67,2017-03-16,CLE,,UTA,W 91-83,*,38:15,13,20,.650,2,5,.400,11,15,.733,.700,5,10,.500,0,10,10,6,2,1,6,0,33,26.1,14
62,,68,2017-03-18,CLE,@,LAC,L 78-108,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,1050,69,2017-03-19,CLE,@,LAL,W 125-120,*,37:51,13,22,.591,3,8,.375,10,14,.714,.659,5,8,.625,0,6,6,7,1,0,3,2,34,26.5,12
64,1051,70,2017-03-22,CLE,@,DEN,L 113-126,*,34:10,8,12,.667,0,2,.000,8,10,.800,.667,2,4,.500,2,4,6,5,0,0,4,1,18,13.7,-30
65,1052,71,2017-03-24,CLE,@,CHO,W 112-105,*,39:54,9,14,.643,0,1,.000,9,13,.692,.643,14,16,.875,0,9,9,11,1,2,4,2,32,33.0,1
66,1053,72,2017-03-25,CLE,,WAS,L 115-127,*,40:35,10,21,.476,0,4,.000,10,17,.588,.476,4,6,.667,3,8,11,8,0,1,3,2,24,19.5,-11
67,1054,73,2017-03-27,CLE,@,SAS,L 74-103,*,29:32,7,17,.412,0,3,.000,7,14,.500,.412,3,6,.500,3,5,8,8,0,0,2,3,17,12.7,-13
68,1055,74,2017-03-30,CLE,@,CHI,L 93-99,*,39:07,11,20,.550,1,7,.143,10,13,.769,.575,3,7,.429,1,9,10,8,1,1,4,0,26,21.5,-3
69,1056,75,2017-03-31,CLE,,PHI,W 122-105,*,29:56,14,22,.636,3,7,.429,11,15,.733,.705,3,6,.500,2,7,9,6,0,0,2,2,34,27.9,31
70,1057,76,2017-04-02,CLE,,IND,W 135-130 (2OT),*,51:39,16,29,.552,3,10,.300,13,19,.684,.603,6,12,.500,4,10,14,11,2,1,1,4,41,38.3,-1
71,1058,77,2017-04-04,CLE,,ORL,W 122-102,*,37:06,7,14,.500,0,3,.000,7,11,.636,.500,4,6,.667,1,10,11,11,2,1,6,2,18,17.5,17
72,1059,78,2017-04-05,CLE,@,BOS,W 114-91,*,38:33,14,22,.636,1,4,.250,13,18,.722,.659,7,7,1.000,2,8,10,6,1,2,3,3,36,32.4,32
73,1060,79,2017-04-07,CLE,,ATL,L 100-114,*,41:25,12,15,.800,1,2,.500,11,13,.846,.833,2,6,.333,1,7,8,7,2,0,5,0,27,24.4,-15
74,1061,80,2017-04-09,CLE,@,ATL,L 125-126 (OT),*,46:50,11,21,.524,1,3,.333,10,18,.556,.548,9,10,.900,3,13,16,10,1,0,3,6,32,29.9,2
74,,81,2017-04-10,CLE,@,MIA,L 121-124 (OT),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,,82,2017-04-12,CLE,,TOR,L 83-98,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
