Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,513,41,2010-01-14,CLE,@,UTA,L 96-97,*,40:25,12,20,.600,4,6,.667,8,14,.571,.700,8,12,.667,1,8,9,6,5,1,5,1,36,32.8,7
42,514,42,2010-01-16,CLE,@,LAC,W 102-101,*,38:54,12,20,.600,3,6,.500,9,14,.643,.675,5,7,.714,2,2,4,4,2,1,5,3,32,23.3,-1
43,515,43,2010-01-19,CLE,,TOR,W 108-100,*,41:01,8,18,.444,0,7,.000,8,11,.727,.444,12,14,.857,0,9,9,11,3,3,3,1,28,29.9,12
44,516,44,2010-01-21,CLE,,LAL,W 93-87,*,40:24,13,25,.520,1,9,.111,12,16,.750,.540,10,13,.769,0,5,5,9,2,1,4,3,37,28.8,5
45,517,45,2010-01-23,CLE,,OKC,W 100-99,*,42:38,9,19,.474,6,10,.600,3,9,.333,.632,13,19,.684,0,9,9,12,1,1,6,2,37,30.9,-1
46,518,46,2010-01-25,CLE,@,MIA,W 92-91,*,38:31,9,23,.391,2,9,.222,7,14,.500,.435,12,17,.706,0,9,9,4,1,0,4,3,32,18.8,1
47,519,47,2010-01-27,CLE,,MIN,W 109-95,*,30:33,3,8,.375,1,3,.333,2,5,.400,.438,5,6,.833,0,6,6,11,1,1,3,1,12,15.0,16
48,520,48,2010-01-29,CLE,@,IND,W 94-73,*,35:39,6,18,.333,0,4,.000,6,14,.429,.333,10,17,.588,0,9,9,13,2,4,5,2,22,19.8,22
49,521,49,2010-01-31,CLE,,LAC,W 114-89,*,39:55,10,20,.500,5,6,.833,5,14,.357,.625,7,8,.875,1,2,3,11,1,0,1,1,32,30.2,15
50,522,50,2010-02-02,CLE,,MEM,W 105-89,*,37:07,7,14,.500,1,4,.250,6,10,.600,.536,7,7,1.000,1,5,6,15,1,1,4,2,22,24.6,19
51,523,51,2010-02-04,CLE,,MIA,W 102-86,*,40:06,9,16,.563,1,4,.250,8,12,.667,.594,17,21,.810,2,5,7,8,2,0,4,1,36,32.9,20
52,524,52,2010-02-06,CLE,,NYK,W 113-106,*,43:51,17,31,.548,6,12,.500,11,19,.579,.645,7,7,1.000,1,7,8,8,5,0,5,2,47,39.7,4
53,525,53,2010-02-09,CLE,,NJN,W 104-97,*,42:21,13,21,.619,1,4,.250,12,17,.706,.643,5,9,.556,0,3,3,11,1,0,3,0,32,27.5,-2
54,526,54,2010-02-11,CLE,,ORL,W 115-106,*,45:05,10,21,.476,2,6,.333,8,15,.533,.524,10,12,.833,1,7,8,13,2,0,3,2,32,30.6,16
55,527,55,2010-02-18,CLE,,DEN,L 116-118 (OT),*,47:00,15,33,.455,1,9,.111,14,24,.583,.470,12,17,.706,1,12,13,15,2,4,3,1,43,40.1,-5
56,528,56,2010-02-19,CLE,@,CHA,L 93-110,*,35:30,6,14,.429,2,6,.333,4,8,.500,.500,8,10,.800,1,2,3,9,4,0,2,2,22,22.6,-2
57,529,57,2010-02-21,CLE,@,ORL,L 95-101,*,39:23,12,25,.480,1,6,.167,11,19,.579,.500,8,12,.667,0,9,9,6,2,1,5,0,33,23.3,-9
58,530,58,2010-02-23,CLE,,NOH,W 105-95,*,44:07,7,16,.438,2,6,.333,5,10,.500,.500,4,4,1.000,1,4,5,13,2,0,0,0,20,24.6,17
59,531,59,2010-02-25,CLE,@,BOS,W 108-88,*,35:57,11,23,.478,3,6,.500,8,17,.471,.543,11,15,.733,1,6,7,9,0,0,2,2,36,28.7,9
60,532,60,2010-02-26,CLE,@,TOR,W 126-118 (OT),*,44:24,10,17,.588,1,4,.250,9,13,.692,.618,15,16,.938,0,6,6,9,2,0,1,2,36,36.0,8
61,533,61,2010-03-01,CLE,,NYK,W 124-93,*,31:14,9,17,.529,1,4,.250,8,13,.615,.559,3,5,.600,0,7,7,7,2,2,3,0,22,20.3,39
62,534,62,2010-03-03,CLE,@,NJN,W 111-92,*,40:41,10,18,.556,0,4,.000,10,14,.714,.556,6,7,.857,2,5,7,14,3,1,3,1,26,30.0,18
63,535,63,2010-03-05,CLE,,DET,W 99-92,*,41:52,16,27,.593,3,7,.429,13,20,.650,.648,5,6,.833,2,11,13,6,3,2,4,1,40,36.0,12
63,,64,2010-03-06,CLE,@,MIL,L 85-92,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
63,,65,2010-03-08,CLE,,SAS,W 97-95,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,536,66,2010-03-12,CLE,@,PHI,W 100-95,*,42:06,7,18,.389,3,10,.300,4,8,.500,.472,6,12,.500,0,6,6,10,1,3,1,2,23,20.9,2
65,537,67,2010-03-14,CLE,,BOS,W 104-93,*,38:52,9,21,.429,1,3,.333,8,18,.444,.452,11,16,.688,3,5,8,7,2,3,2,2,30,26.7,3
66,538,68,2010-03-16,CLE,@,DET,W 113-101,*,43:07,10,22,.455,1,3,.333,9,19,.474,.477,8,11,.727,2,10,12,12,1,1,4,0,29,26.9,13
67,539,69,2010-03-17,CLE,,IND,W 99-94,*,38:43,11,24,.458,2,4,.500,9,20,.450,.500,8,10,.800,1,8,9,9,3,2,6,2,32,25.8,14
68,540,70,2010-03-19,CLE,@,CHI,W 92-85,*,37:31,9,21,.429,0,3,.000,9,18,.500,.429,11,12,.917,1,10,11,7,2,2,5,1,29,24.1,5
69,541,71,2010-03-21,CLE,,DET,W 104-79,*,30:48,5,9,.556,2,3,.667,3,6,.500,.667,3,3,1.000,0,3,3,7,0,1,0,0,15,17.2,17
70,542,72,2010-03-24,CLE,@,NOH,W 105-92,*,40:45,15,22,.682,1,5,.200,14,17,.824,.705,7,8,.875,2,4,6,9,1,0,3,2,38,34.3,9
71,543,73,2010-03-26,CLE,@,SAS,L 97-102,*,39:18,11,21,.524,1,6,.167,10,15,.667,.548,4,7,.571,0,5,5,10,2,0,5,2,27,20.2,-5
72,544,74,2010-03-28,CLE,,SAC,W 97-90,*,39:05,13,22,.591,3,6,.500,10,16,.625,.659,5,6,.833,1,6,7,8,3,0,3,2,34,30.7,8
73,545,75,2010-03-31,CLE,,MIL,W 101-98,*,39:05,7,17,.412,0,1,.000,7,16,.438,.412,9,13,.692,1,8,9,7,1,1,4,2,23,17.2,10
74,546,76,2010-04-02,CLE,,ATL,W 93-88,*,38:22,11,20,.550,1,3,.333,10,17,.588,.575,4,7,.571,0,13,13,6,2,0,2,1,27,23.9,11
75,547,77,2010-04-04,CLE,@,BOS,L 113-117,*,44:32,14,31,.452,0,9,.000,14,22,.636,.452,14,22,.636,1,6,7,9,1,1,3,0,42,30.2,-1
76,548,78,2010-04-06,CLE,,TOR,W 113-101,*,35:34,5,13,.385,0,2,.000,5,11,.455,.385,9,10,.900,0,6,6,13,0,1,4,1,19,18.7,19
76,,79,2010-04-08,CLE,@,CHI,L 108-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,,80,2010-04-09,CLE,,IND,L 113-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,,81,2010-04-11,CLE,,ORL,L 92-98,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,,82,2010-04-14,CLE,@,ATL,L 83-99,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
