Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
27,1225,27,2019-12-15,LAL,@,ATL,W 101-96,*,36:56,12,21,.571,4,10,.400,8,11,.727,.667,4,7,.571,1,12,13,7,1,3,4,1,32,28.8,10
28,1226,28,2019-12-17,LAL,@,IND,L 102-105,*,34:54,8,20,.400,0,6,.000,8,14,.571,.400,4,8,.500,1,8,9,9,0,0,5,2,20,11.2,-9
29,1227,29,2019-12-19,LAL,@,MIL,L 104-111,*,36:44,8,19,.421,3,7,.429,5,12,.417,.500,2,2,1.000,0,12,12,11,0,0,4,5,21,16.2,-14
29,,30,2019-12-22,LAL,,DEN,L 104-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,1228,31,2019-12-25,LAL,,LAC,L 106-111,*,38:50,9,24,.375,2,12,.167,7,12,.583,.417,3,4,.750,3,6,9,10,2,1,2,3,23,19.8,3
31,1229,32,2019-12-28,LAL,@,POR,W 128-120,*,36:44,7,15,.467,1,4,.250,6,11,.545,.500,6,8,.750,1,6,7,16,2,1,1,2,21,27.1,5
32,1230,33,2019-12-29,LAL,,DAL,W 108-95,*,34:19,3,10,.300,2,4,.500,1,6,.167,.400,5,6,.833,0,6,6,13,2,0,2,2,13,16.9,5
33,1231,34,2020-01-01,LAL,,PHO,W 117-107,*,38:04,11,21,.524,1,4,.250,10,17,.588,.548,8,12,.667,2,11,13,12,2,1,5,0,31,29.9,18
34,1232,35,2020-01-03,LAL,,NOP,W 123-113,*,37:13,7,17,.412,1,3,.333,6,14,.429,.441,2,5,.400,0,8,8,15,2,0,2,1,17,19.2,17
35,1233,36,2020-01-05,LAL,,DET,W 106-99,*,35:01,10,21,.476,0,3,.000,10,18,.556,.476,1,2,.500,3,11,14,11,0,0,3,2,21,19.2,23
36,1234,37,2020-01-07,LAL,,NYK,W 117-87,*,31:26,9,19,.474,6,12,.500,3,7,.429,.632,7,7,1.000,0,5,5,5,2,1,4,2,31,24.2,26
37,1235,38,2020-01-10,LAL,@,DAL,W 129-114,*,32:16,14,25,.560,3,6,.500,11,19,.579,.620,4,5,.800,2,14,16,7,1,0,3,0,35,31.2,13
37,,39,2020-01-11,LAL,@,OKC,W 125-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,1236,40,2020-01-13,LAL,,CLE,W 128-99,*,32:43,12,16,.750,1,3,.333,11,13,.846,.781,6,7,.857,0,2,2,8,1,0,3,2,31,27.6,19
39,1237,41,2020-01-15,LAL,,ORL,L 118-119,*,36:15,7,19,.368,2,9,.222,5,10,.500,.421,3,5,.600,0,3,3,19,1,0,5,1,19,17.5,-9
40,1238,42,2020-01-18,LAL,@,HOU,W 124-115,*,35:24,13,25,.520,2,7,.286,11,18,.611,.560,3,5,.600,0,5,5,12,2,0,6,3,31,22.6,2
41,1239,43,2020-01-20,LAL,@,BOS,L 107-139,*,29:11,5,12,.417,0,2,.000,5,10,.500,.417,5,5,1.000,3,4,7,13,0,0,4,1,15,16.6,-21
42,1240,44,2020-01-22,LAL,@,NYK,W 100-92,*,36:03,9,16,.563,2,5,.400,7,11,.636,.625,1,3,.333,0,6,6,5,5,0,4,0,21,18.9,13
43,1241,45,2020-01-23,LAL,@,BRK,W 128-113,*,33:36,11,19,.579,3,6,.500,8,13,.615,.658,2,2,1.000,2,9,11,10,1,1,5,0,27,25.9,26
44,1242,46,2020-01-25,LAL,@,PHI,L 91-108,*,35:21,9,18,.500,1,6,.167,8,12,.667,.528,10,13,.769,0,7,7,8,1,0,8,3,29,18.3,-22
45,1243,47,2020-01-31,LAL,,POR,L 119-127,*,37:59,9,22,.409,3,8,.375,6,14,.429,.477,1,4,.250,2,6,8,10,0,1,5,2,22,14.1,7
46,1244,48,2020-02-01,LAL,@,SAC,W 129-113,*,33:34,6,15,.400,1,4,.250,5,11,.455,.433,2,3,.667,0,10,10,11,2,0,2,3,15,16.0,33
47,1245,49,2020-02-04,LAL,,SAS,W 129-102,*,34:11,12,20,.600,6,9,.667,6,11,.545,.750,6,9,.667,1,6,7,9,1,0,2,1,36,33.0,20
48,1246,50,2020-02-06,LAL,,HOU,L 111-121,*,36:38,8,19,.421,1,8,.125,7,11,.636,.447,1,1,1.000,2,7,9,15,2,0,6,0,18,17.9,-4
49,1247,51,2020-02-08,LAL,@,GSW,W 125-120,*,33:34,7,17,.412,3,8,.375,4,9,.444,.500,5,6,.833,0,8,8,11,1,0,7,2,22,15.8,6
50,1248,52,2020-02-10,LAL,,PHO,W 125-100,*,30:05,6,16,.375,3,6,.500,3,10,.300,.469,2,4,.500,0,8,8,9,1,0,8,2,17,8.3,16
51,1249,53,2020-02-12,LAL,@,DEN,W 120-116 (OT),*,41:30,15,29,.517,1,7,.143,14,22,.636,.534,1,4,.250,1,11,12,14,0,0,3,3,32,26.1,4
52,1250,54,2020-02-21,LAL,,MEM,W 117-105,*,35:35,10,17,.588,1,4,.250,9,13,.692,.618,11,12,.917,0,3,3,7,0,2,1,0,32,29.9,6
53,1251,55,2020-02-23,LAL,,BOS,W 114-112,*,35:29,9,19,.474,4,10,.400,5,9,.556,.579,7,12,.583,0,8,8,9,0,0,2,4,29,22.4,-1
54,1252,56,2020-02-25,LAL,,NOP,W 118-109,*,34:12,17,27,.630,5,11,.455,12,16,.750,.722,1,2,.500,2,6,8,6,0,1,7,1,40,28.2,12
54,,57,2020-02-27,LAL,@,GSW,W 116-86,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,1253,58,2020-02-29,LAL,@,MEM,L 88-105,*,34:19,8,18,.444,2,8,.250,6,10,.600,.500,1,2,.500,2,6,8,10,1,1,5,1,19,15.7,-12
56,1254,59,2020-03-01,LAL,@,NOP,W 122-114,*,36:23,14,21,.667,3,5,.600,11,16,.688,.738,3,3,1.000,0,12,12,13,2,0,6,2,34,32.8,22
57,1255,60,2020-03-03,LAL,,PHI,W 120-107,*,33:45,9,16,.563,2,5,.400,7,11,.636,.625,2,3,.667,1,6,7,14,1,2,3,1,22,25.3,-2
58,1256,61,2020-03-06,LAL,,MIL,W 113-103,*,36:30,12,21,.571,1,7,.143,11,14,.786,.595,12,15,.800,0,8,8,8,3,0,4,4,37,31.3,8
59,1257,62,2020-03-08,LAL,@,LAC,W 112-103,*,34:31,7,17,.412,2,6,.333,5,11,.455,.471,12,14,.857,2,6,8,9,0,2,2,3,28,25.8,7
60,1258,63,2020-03-10,LAL,,BRK,L 102-104,*,34:52,12,22,.545,4,9,.444,8,13,.615,.636,1,5,.200,1,11,12,9,1,0,3,1,29,24.7,8
61,1259,64,2020-07-30,LAL,,LAC,W 103-101,*,34:18,6,19,.316,2,7,.286,4,12,.333,.368,2,2,1.000,2,9,11,7,1,1,5,3,16,9.6,-4
62,1260,65,2020-08-01,LAL,@,TOR,L 92-107,*,34:36,7,15,.467,2,5,.400,5,10,.500,.533,4,7,.571,1,9,10,5,0,1,4,1,20,14.3,-20
63,1261,66,2020-08-03,LAL,@,UTA,W 116-108,*,34:53,9,16,.563,2,5,.400,7,11,.636,.625,2,2,1.000,1,7,8,9,2,1,4,3,22,21.0,0
64,1262,67,2020-08-05,LAL,,OKC,L 86-105,*,30:17,7,19,.368,0,5,.000,7,14,.500,.368,5,8,.625,1,10,11,4,1,0,0,1,19,14.4,-8
64,,68,2020-08-06,LAL,@,HOU,L 97-113,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,1263,69,2020-08-08,LAL,@,IND,L 111-116,*,35:09,13,24,.542,2,6,.333,11,18,.611,.583,3,6,.500,1,7,8,7,0,1,1,4,31,24.0,13
66,1264,70,2020-08-10,LAL,,DEN,W 124-121,*,38:06,9,21,.429,5,11,.455,4,10,.400,.548,6,10,.600,0,1,1,12,0,2,5,0,29,21.4,-10
67,1265,71,2020-08-13,LAL,,SAC,L 122-136,*,14:36,6,13,.462,2,5,.400,4,8,.500,.538,3,3,1.000,1,2,3,4,0,0,3,0,17,11.4,-13
