Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
11,1276,11,2021-01-10,LAL,@,HOU,W 120-102,*,30:21,7,15,.467,1,6,.167,6,9,.667,.500,3,6,.500,1,6,7,7,1,1,2,2,18,15.4,10
12,1277,12,2021-01-12,LAL,@,HOU,W 117-100,*,29:11,10,20,.500,4,9,.444,6,11,.545,.600,2,4,.500,1,7,8,5,0,1,5,0,26,17.2,15
13,1278,13,2021-01-13,LAL,@,OKC,W 128-99,*,27:29,9,20,.450,5,8,.625,4,12,.333,.575,3,4,.750,0,6,6,7,0,0,2,2,26,19.1,14
14,1279,14,2021-01-15,LAL,,NOP,W 112-95,*,30:30,6,11,.545,2,6,.333,4,5,.800,.636,7,7,1.000,1,7,8,11,1,0,3,3,21,23.0,14
15,1280,15,2021-01-18,LAL,,GSW,L 113-115,*,37:58,6,16,.375,2,7,.286,4,9,.444,.438,5,8,.625,0,5,5,5,1,0,5,1,19,9.6,-9
16,1281,16,2021-01-21,LAL,@,MIL,W 113-106,*,38:04,13,25,.520,6,10,.600,7,15,.467,.640,2,2,1.000,1,5,6,8,1,1,3,2,34,27.4,15
17,1282,17,2021-01-23,LAL,@,CHI,W 101-90,*,28:30,6,16,.375,0,2,.000,6,14,.429,.375,5,8,.625,0,11,11,6,2,0,6,1,17,10.1,9
18,1283,18,2021-01-25,LAL,@,CLE,W 115-108,*,38:07,19,26,.731,7,11,.636,12,15,.800,.865,1,2,.500,0,8,8,6,2,2,3,1,46,41.6,11
19,1284,19,2021-01-27,LAL,@,PHI,L 106-107,*,38:32,12,22,.545,2,5,.400,10,17,.588,.591,8,11,.727,0,6,6,7,0,0,3,3,34,24.7,3
20,1285,20,2021-01-28,LAL,@,DET,L 92-107,*,35:45,8,19,.421,4,8,.500,4,11,.364,.526,2,3,.667,2,5,7,10,1,0,2,2,22,19.6,-11
21,1286,21,2021-01-30,LAL,@,BOS,W 96-95,*,37:21,7,17,.412,4,11,.364,3,6,.500,.529,3,5,.600,1,6,7,7,0,1,5,3,21,13.0,11
22,1287,22,2021-02-01,LAL,@,ATL,W 107-99,*,37:58,5,12,.417,2,6,.333,3,6,.500,.500,9,11,.818,0,7,7,9,2,1,2,0,21,22.9,10
23,1288,23,2021-02-04,LAL,,DEN,W 114-93,*,35:27,12,19,.632,2,5,.400,10,14,.714,.684,1,2,.500,0,10,10,10,0,1,2,1,27,26.4,21
24,1289,24,2021-02-06,LAL,,DET,W 135-129 (2OT),*,46:29,13,26,.500,3,7,.429,10,19,.526,.558,4,6,.667,0,5,5,11,4,0,7,3,33,24.2,8
25,1290,25,2021-02-08,LAL,,OKC,W 119-112 (OT),*,42:30,11,22,.500,2,10,.200,9,12,.750,.545,4,5,.800,0,14,14,12,2,2,5,3,28,26.4,8
26,1291,26,2021-02-10,LAL,,OKC,W 114-113 (OT),*,41:03,9,20,.450,3,9,.333,6,11,.545,.525,4,4,1.000,0,6,6,7,2,0,5,2,25,17.5,6
27,1292,27,2021-02-12,LAL,,MEM,W 115-105,*,34:08,9,15,.600,1,4,.250,8,11,.727,.633,9,14,.643,1,8,9,8,2,0,5,2,28,24.0,8
28,1293,28,2021-02-14,LAL,@,DEN,L 105-122,*,30:56,9,18,.500,0,5,.000,9,13,.692,.500,4,7,.571,1,9,10,9,0,1,1,2,22,20.4,-17
29,1294,29,2021-02-16,LAL,@,MIN,W 112-104,*,37:53,13,20,.650,1,4,.250,12,16,.750,.675,3,4,.750,0,13,13,7,0,1,5,1,30,24.9,4
30,1295,30,2021-02-18,LAL,,BRK,L 98-109,*,32:59,14,23,.609,1,6,.167,13,17,.765,.630,3,6,.500,0,8,8,7,0,0,3,1,32,24.2,-7
31,1296,31,2021-02-20,LAL,,MIA,L 94-96,*,37:27,7,21,.333,1,8,.125,6,13,.462,.357,4,4,1.000,1,8,9,9,1,1,5,3,19,12.0,11
32,1297,32,2021-02-22,LAL,,WAS,L 124-127 (OT),*,43:15,14,29,.483,2,10,.200,12,19,.632,.517,1,3,.333,0,9,9,13,1,0,8,2,31,19.5,3
33,1298,33,2021-02-24,LAL,@,UTA,L 89-114,*,27:49,7,13,.538,1,5,.200,6,8,.750,.577,4,5,.800,0,4,4,4,1,0,4,0,19,13.3,-20
34,1299,34,2021-02-26,LAL,,POR,W 102-93,*,35:34,11,21,.524,2,5,.400,9,16,.563,.571,4,8,.500,1,10,11,7,4,3,2,1,28,28.4,9
35,1300,35,2021-02-28,LAL,,GSW,W 117-91,*,24:24,7,12,.583,3,5,.600,4,7,.571,.708,2,4,.500,2,4,6,4,2,2,2,2,19,18.6,18
36,1301,36,2021-03-02,LAL,,PHO,L 104-114,*,37:38,16,24,.667,3,8,.375,13,16,.813,.729,3,5,.600,0,5,5,6,2,1,3,1,38,31.8,2
36,,37,2021-03-03,LAL,@,SAC,L 120-123,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,1302,38,2021-03-12,LAL,,IND,W 105-100,*,34:21,5,13,.385,1,4,.250,4,9,.444,.423,7,11,.636,0,3,3,10,1,0,3,4,18,13.6,11
38,1303,39,2021-03-15,LAL,@,GSW,W 128-97,*,30:29,8,13,.615,2,4,.500,6,9,.667,.692,4,6,.667,1,9,10,11,0,0,6,3,22,19.2,33
39,1304,40,2021-03-16,LAL,,MIN,W 137-121,*,31:12,8,14,.571,4,7,.571,4,7,.571,.714,5,5,1.000,1,11,12,12,0,1,4,0,25,27.5,0
40,1305,41,2021-03-18,LAL,,CHO,W 116-105,*,36:30,14,23,.609,4,9,.444,10,14,.714,.696,5,6,.833,1,7,8,6,1,1,3,2,37,31.0,7
41,1306,42,2021-03-20,LAL,,ATL,L 94-99,*,10:36,3,6,.500,1,2,.500,2,4,.500,.583,3,3,1.000,0,1,1,4,0,0,1,0,10,9.1,-5
41,,43,2021-03-21,LAL,@,PHO,L 94-111,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,44,2021-03-23,LAL,@,NOP,L 111-128,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,45,2021-03-25,LAL,,PHI,L 101-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,46,2021-03-26,LAL,,CLE,W 100-86,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,47,2021-03-28,LAL,,ORL,W 96-93,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,48,2021-03-31,LAL,,MIL,L 97-112,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,49,2021-04-02,LAL,@,SAC,W 115-94,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,50,2021-04-04,LAL,@,LAC,L 86-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,51,2021-04-06,LAL,@,TOR,W 110-101,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,52,2021-04-08,LAL,@,MIA,L 104-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,53,2021-04-10,LAL,@,BRK,W 126-101,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,54,2021-04-12,LAL,@,NYK,L 96-111,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,55,2021-04-13,LAL,@,CHO,W 101-93,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,56,2021-04-15,LAL,,BOS,L 113-121,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,57,2021-04-17,LAL,,UTA,W 127-115 (OT),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,58,2021-04-19,LAL,,UTA,L 97-111,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,59,2021-04-22,LAL,@,DAL,L 110-115,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,60,2021-04-24,LAL,@,DAL,L 93-108,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,61,2021-04-26,LAL,@,ORL,W 114-103,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,,62,2021-04-28,LAL,@,WAS,L 107-116,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,1307,63,2021-04-30,LAL,,SAC,L 106-110,*,31:51,6,12,.500,1,5,.200,5,7,.714,.542,3,5,.600,1,7,8,7,2,1,5,1,16,14.2,5
43,1308,64,2021-05-02,LAL,,TOR,L 114-121,*,27:33,6,11,.545,2,5,.400,4,6,.667,.636,5,7,.714,0,7,7,6,0,0,5,2,19,13.4,-4
43,,65,2021-05-03,LAL,,DEN,W 93-89,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,66,2021-05-06,LAL,@,LAC,L 94-118,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,67,2021-05-07,LAL,@,POR,L 101-106,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,68,2021-05-09,LAL,,PHO,W 123-110,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,69,2021-05-11,LAL,,NYK,W 101-99 (OT),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,70,2021-05-12,LAL,,HOU,W 124-122,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,1309,71,2021-05-15,LAL,@,IND,W 122-115,*,28:27,11,22,.500,1,4,.250,10,18,.556,.523,1,2,.500,3,4,7,8,0,0,4,2,24,16.7,7
45,1310,72,2021-05-16,LAL,@,NOP,W 110-98,*,27:28,11,22,.500,2,5,.400,9,17,.529,.545,1,2,.500,1,0,1,6,3,0,2,0,25,19.5,-2
