Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
62,,72,2024-03-26,LAL,@,MIL,W 128-124 (2OT),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
63,1484,73,2024-03-27,LAL,@,MEM,W 136-124,*,34:45,8,14,.571,0,1,.000,8,13,.615,.571,7,11,.636,0,14,14,12,1,0,4,1,23,24.0,33
64,1485,74,2024-03-29,LAL,@,IND,L 90-109,*,34:41,6,12,.500,0,3,.000,6,9,.667,.500,4,4,1.000,1,9,10,8,0,0,5,1,16,13.6,-13
65,1486,75,2024-03-31,LAL,@,BRK,W 116-104,*,37:12,13,17,.765,9,10,.900,4,7,.571,1.029,5,6,.833,1,6,7,5,0,0,4,0,40,34.9,22
66,1487,76,2024-04-02,LAL,@,TOR,W 128-111,*,28:47,10,12,.833,1,1,1.000,9,11,.818,.875,2,5,.400,0,4,4,9,0,0,1,0,23,23.9,13
67,1488,77,2024-04-03,LAL,@,WAS,W 125-120,*,36:11,9,18,.500,0,1,.000,9,17,.529,.500,7,9,.778,2,5,7,9,3,0,4,2,25,22.6,9
68,1489,78,2024-04-06,LAL,,CLE,W 116-97,*,35:54,10,18,.556,1,5,.200,9,13,.692,.583,3,5,.600,0,5,5,12,1,1,5,1,24,20.8,10
68,,79,2024-04-07,LAL,,MIN,L 117-127,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,1490,80,2024-04-09,LAL,,GSW,L 120-134,*,35:32,14,22,.636,1,3,.333,13,19,.684,.659,4,5,.800,1,6,7,11,2,0,4,0,33,31.0,-6
70,1491,81,2024-04-12,LAL,@,MEM,W 123-120,*,40:54,13,20,.650,3,7,.429,10,13,.769,.725,8,11,.727,2,7,9,5,2,0,8,1,37,27.6,-3
71,1492,82,2024-04-14,LAL,@,NOP,W 124-108,*,37:41,11,20,.550,0,2,.000,11,18,.611,.550,6,6,1.000,2,9,11,17,5,1,4,0,28,36.1,19
